Date,Power,Perciption,PS,Humidity,TS,T2M_MAX,T2M_MIN,Temperature,WS10M,Solar_Irradiance
12/27/2020,518.84,0,82.41,62.75,-5.05,4.41,-8.98,-3.92,3.16,3.78
12/26/2020,357.81,1.97,82,77.44,-5.75,-0.72,-9.1,-5.88,5.98,3.31
12/25/2020,248.57,6.5,81.28,73.31,2.83,7.15,-3.17,2.45,7.5,2.69
12/24/2020,300.83,0.76,81.36,50.19,2.47,10.33,-1.32,3.28,5.55,2.37
12/23/2020,495.36,0,81.76,48.12,1.36,9.27,-2.43,2.3,2.54,3.71
12/22/2020,497.83,0,82.03,52.88,-0.28,7.53,-2.26,1.25,2.13,3.75
12/21/2020,497.38,0,82.12,65.38,0.42,8.62,-2.2,1.94,1.61,3.83
12/20/2020,230.55,0.43,82.12,79,2.86,6.81,-0.76,2.37,2.23,2.46
12/19/2020,136.58,0.59,81.93,82.44,3.74,8.66,1.19,4.15,2.67,1.54
12/18/2020,463.42,0.01,81.88,59.88,3.34,11.35,1.68,4.89,2.97,3.4
12/17/2020,472.2,0,82.05,54.44,2.94,12.19,-0.34,4.55,2.96,3.55
12/16/2020,372.77,0,82.14,56.75,0.66,8.81,-1.72,2.31,2.16,3.18
12/15/2020,494.93,0.01,82.12,39.12,-1.03,6.08,-2.85,0.62,1.85,3.79
12/14/2020,516.53,0,81.97,42,-1.95,5.2,-6.67,-1.63,2.35,3.77
12/13/2020,513.7,0.07,81.88,63.69,-2.65,2.63,-6.72,-3.05,3.8,3.87
12/12/2020,156.53,0.37,81.82,79.44,-0.66,4.9,-3.13,-0.42,3.7,2.24
12/11/2020,490.59,0.01,81.88,71.44,-0.49,5.86,-3.52,0.16,2.54,3.54
12/10/2020,426.45,0.02,81.81,68.38,-0.33,5.94,-3.38,-0.03,2.03,3.19
12/9/2020,502.04,0,81.92,66.94,-0.74,6.44,-3.69,-0.03,2.58,3.74
12/8/2020,403.79,0.02,82,71.75,0.66,6.21,-2.66,0.8,2.88,3.63
12/7/2020,143.38,7.6,81.64,84.75,4.8,9.02,-1.01,4.41,3.68,1.58
12/6/2020,39.17,12.41,81.66,69.75,3.19,7.15,0.86,3.38,5.93,0.76
12/5/2020,477.91,0,81.91,55.25,3.89,11.13,0.75,4.68,2.8,3.47
12/4/2020,393.79,0.02,82.04,67.38,7.43,13.51,0.56,6.85,2.82,3.21
12/3/2020,446.92,0.14,82.04,59.81,9.9,16.78,6.13,10.42,3.64,3.3
12/2/2020,465.01,0,82.19,57.19,9.51,16.96,6.37,10.63,2.11,3.62
12/1/2020,458.64,0,82.1,61.75,9,17.31,5.15,10.36,2.82,3.43
11/30/2020,466.31,0,82.06,60.19,8.64,16.38,2.96,8.83,4.06,3.7
11/29/2020,449.32,0,82.24,60.12,9.26,18.06,4.14,9.38,3.32,3.55
11/28/2020,101.45,0,82.56,77.31,5.55,8.84,1.37,4.87,4.45,1.78
11/27/2020,307.96,0,82.19,51.38,7.64,14.93,2.3,7.75,5.26,2.93
11/26/2020,521.72,0.01,82.03,41.56,4.37,14.65,-2.12,4.94,4.09,4.1
11/25/2020,529.69,0,81.99,59,1.46,9.8,-3.44,1.86,2.41,4.22
11/24/2020,381.66,0.01,81.81,74,2.29,7.87,-3.54,1.4,3.03,3.09
11/23/2020,309.22,0.17,81.68,73.19,6.04,10.44,0.91,4.54,2.02,2.98
11/22/2020,239.8,3.25,81.63,76.5,6.44,9.11,3.19,6.1,4.43,2.55
11/21/2020,345.55,0.57,81.98,58.25,4.66,12.25,-0.28,5.42,3.83,3.36
11/20/2020,517.7,0,82.15,47.06,2.83,10.95,-0.8,3.87,2.83,4.15
11/19/2020,534.83,0,82.1,57.81,2.86,10.37,-3.49,1.81,2.79,4.07
11/18/2020,366.43,0.49,81.88,61.12,3.27,9.61,-2.09,4,3.12,3.14
11/17/2020,439.89,0,82.01,40.81,4.89,13.02,0.37,6.01,2.68,3.91
11/16/2020,569.56,0,82.03,30.19,3.19,12.07,-0.25,4.4,1.88,4.45
11/15/2020,535.64,0.21,82.02,46.12,2.78,10.65,-4.51,2.47,2.09,4.57
11/14/2020,394.75,1.14,81.94,69.81,4.48,8.32,-3.37,2.58,4.48,3.36
11/13/2020,211.25,3.18,81.94,78.56,8.45,11.79,4.58,7.46,2.81,2.17
11/12/2020,230.56,1.58,82.08,63.19,10.6,14.51,7.25,10.37,3.15,2.58
11/11/2020,368.02,0.03,82.03,43.38,11.35,18.74,6.09,11.8,3.94,3.27
11/10/2020,436.37,0,82.08,41.19,9.44,18.07,4.64,10.13,2.19,3.87
11/9/2020,478.54,0,82.35,53.31,9.96,17.83,2.18,8.5,4.59,4.13
11/8/2020,375.07,0,82.23,24.19,10.97,19.55,6.52,12.37,3.91,3.6
11/7/2020,537.86,0,82.19,14.56,11.94,22.65,6.11,13.39,4.12,4.68
11/6/2020,554.53,0,82.16,14,11.98,22.89,7.05,14.07,2.49,4.75
11/5/2020,563.69,0,82.02,14.5,12.08,22.41,4,12.05,3.02,4.75
11/4/2020,561.53,0,82.24,15.5,11.8,20.36,4.48,10.98,5.48,4.76
11/3/2020,567.47,0,82.37,20.25,11.96,22.01,5.59,12.29,3.32,4.8
11/2/2020,576.39,0,82.37,10.88,11.17,22.73,7.65,13.8,1.52,4.93
11/1/2020,588.23,0,82.27,8.5,9.55,21.05,6.88,12.76,1.69,5.01
10/31/2020,574.72,0,82.2,4.5,9.04,20.56,5.47,11.65,1.78,5.17
10/30/2020,592.88,0,82.17,4.31,9.17,20.62,1.71,9.4,3.32,5.26
10/29/2020,596,0,82.3,17.38,8.73,19.03,0.19,7.43,5.68,5.35
10/28/2020,589.75,0,82.34,38.88,9.77,16.88,2.08,8.3,6.7,5.07
10/27/2020,588.77,0,82.01,16.5,11.2,20.94,5.67,12.23,3.64,5.22
10/26/2020,580.92,0,82.11,13.12,12.02,22.99,6.32,13.84,1.79,5.37
10/25/2020,605.95,0,82.19,30.06,10.56,21.05,0.26,9.34,3.63,5.49
10/24/2020,600.39,0,82.18,43.5,7.76,13.93,0.98,6.48,5.62,5.23
10/23/2020,602.04,0,82.09,49.69,9.12,15.8,1.55,7.62,5.52,5.25
10/22/2020,378.8,0,82.08,49.31,9.54,16.38,2.32,8.02,7.02,5.27
10/21/2020,602.11,0,82.17,13.31,11.64,22.19,3.1,10.77,4.9,5.65
10/20/2020,609.2,0,81.95,10.81,10.32,21.63,2.41,10.78,4.26,5.84
10/19/2020,608.96,0,81.97,20.19,10.98,21.33,2.23,10.16,4.56,5.86
10/18/2020,625.89,0,82.13,24.19,9.96,19.09,1.22,8.94,6.6,5.87
10/17/2020,622.64,0,82.01,21.94,9.86,19.13,0.33,8.42,4.96,5.93
10/16/2020,621.23,0,81.94,22.5,10.3,19.45,0.8,8.74,4.58,5.73
10/15/2020,613.25,0,81.99,21.06,11.42,21.69,0.86,9.93,3.86,5.94
10/14/2020,618.53,0,81.98,24.44,10.4,19.55,0.62,8.56,5.06,5.89
10/13/2020,626.12,0,82.01,28.62,8.71,16.97,-1.17,6.7,7.1,6
10/12/2020,640.85,0,82.09,37.12,5.19,12.12,-3.02,3.37,8.09,6.06
10/11/2020,645,0,82.13,24.25,7.51,16.17,-2.7,5.03,6.05,6.1
10/10/2020,581.22,0,82.16,40.81,9.88,16.63,0.25,7.03,8.01,5.28
10/9/2020,508.66,0,82.04,21.81,15.01,23.23,3.15,12.19,6.14,4.94
10/8/2020,502.19,0,82.05,21.81,17.64,25.93,6.92,15.93,4.34,4.65
10/7/2020,489.46,0,82.11,28.38,16.7,24.75,6.63,14.16,4.71,5.05
10/6/2020,523.99,0,82.05,24.06,16.77,24.06,6.86,14.22,5.77,4.79
10/5/2020,572.65,0,82.01,25.44,17.53,25.17,7.38,15.34,4.88,5.67
10/4/2020,600.65,0,82.14,24.75,17.01,23.76,7.75,15.23,4.77,6.01
10/3/2020,508.74,0,82.03,29.56,17.71,25.21,10.21,16.67,3.73,5.66
10/2/2020,598.16,0,82.01,29.88,16.78,24.26,10.3,16.31,3.3,6.05
10/1/2020,388.56,0,81.88,28.88,13.88,20.12,8.19,13.91,3.09,4.35
9/30/2020,608.41,0,81.77,18.19,12.73,20.45,0.48,10.68,3.06,5.99
9/29/2020,608.55,0,81.83,40,12.85,18.64,3.23,9.81,6.54,6.03
9/28/2020,451.08,0,81.74,22.81,18.82,26.43,7.02,16.9,4.96,4.61
9/27/2020,561.7,0,81.7,20.19,19.73,27.68,10.23,18.17,3.72,5.81
9/26/2020,587.1,0,81.64,17.69,18.21,27.05,7.62,16.65,4.54,6.36
9/25/2020,634.66,0,81.7,12.06,15.86,25.33,5.53,14.31,5.45,6.79
9/24/2020,632.62,0,81.79,14.06,14.52,23.58,4.36,12.8,7.12,6.88
9/23/2020,640.49,0,81.85,36.12,13.2,19.83,5.01,11.4,9.85,6.39
9/22/2020,626.27,0,81.94,40.19,15.68,21.77,7.53,13.77,9.96,6.3
9/21/2020,632.68,0,81.85,23.62,16.9,23.75,8.25,15.25,9.55,6.61
9/20/2020,650.54,0,81.7,9.5,18.43,27.22,8.89,17.56,6.25,7.2
9/19/2020,654.78,0,81.65,16.25,17.99,27.61,6.56,15.84,5.12,7.39
9/18/2020,648.92,0,82,42.62,16.19,22.88,6.43,13.83,7.48,6.72
9/17/2020,642.22,0,82.06,40.81,16.81,22.41,8.28,14.8,7.91,6.69
9/16/2020,644.13,0,81.86,26.38,16.95,23.1,7.83,14.98,6.73,7.06
9/15/2020,638.65,0,81.82,22.12,17.16,23.73,7.9,15.05,6.94,7.27
9/14/2020,645.28,0,81.95,22.38,17.08,22.9,8.74,15.04,7.51,7.06
9/13/2020,635.78,0,81.96,26.75,18.03,24.63,8.23,15.92,7.64,7.16
9/12/2020,644.56,0,81.98,26.06,18.09,24.03,9.62,16.19,8.36,7.09
9/11/2020,636.65,0,81.85,23.62,19.3,25.11,10.13,16.98,7.56,7.13
9/10/2020,592.54,0,81.8,19,22.19,28.69,12.57,19.62,6.09,6.69
9/9/2020,614.77,0,81.83,18.56,21.92,29.29,10.85,19.67,5.28,7
9/8/2020,623.65,0.01,81.82,21.88,20.68,27.82,10.11,18.43,5.31,7.21
9/7/2020,637.72,0,81.9,26.38,20.35,26.33,10.82,18.09,6.32,7.08
9/6/2020,636.56,0,81.83,23.19,21.08,26.96,11.33,18.82,5.97,7.15
9/5/2020,642.46,0,81.81,21.25,20.55,27.37,10.37,18.57,6.28,7.37
9/4/2020,654.51,0,82,23.75,19.65,26.53,10.87,18.01,8.45,7.64
9/3/2020,652.08,0,82.16,27.56,19.16,25.46,9.44,17.3,6.75,7.45
9/2/2020,644.43,0,82.04,31.75,19.28,24.66,9.41,16.89,5.3,7.61
9/1/2020,648.35,0,81.81,39.69,18.8,23.79,8.97,16.22,6.07,7.32
8/31/2020,643.19,0,81.78,36.25,19.28,24.53,10.12,17,6.44,7.47
8/30/2020,661.3,0,81.74,29.56,18.38,24.48,9.95,16.82,8.74,7.52
8/29/2020,664.4,0,81.56,29.25,18.24,24.79,8.33,16.45,7.43,7.84
8/28/2020,654.16,0,81.46,34.06,17.83,24.92,7.66,15.65,6.94,7.92
8/27/2020,661.6,0,81.56,38.5,17.02,23.23,7.23,14.63,8.41,7.7
8/26/2020,624.82,0.05,81.56,49.5,18.86,24.78,10.21,16.33,9.88,6.89
8/25/2020,515.73,7.88,81.37,51.06,21.69,27.8,12.19,18.88,8.94,5.2
8/24/2020,471.56,5.51,81.15,25.88,29.44,36.43,17.98,27,5.78,5.14
8/23/2020,561.92,0,81.04,17.38,30.65,37.76,21.07,29.09,5.55,6.67
8/22/2020,588.42,0,81.2,15.75,30.41,37.23,16.53,26.98,3.39,7.56
8/21/2020,609.86,0,81.4,19.81,26.46,32.63,15.27,23.4,7.3,7.59
8/20/2020,605.68,0,81.36,20.12,25.41,31.62,14.82,22.5,8.02,7.43
8/19/2020,595.48,0,81.37,30.31,23.53,29.27,12.62,20.48,8.76,7.65
8/18/2020,528.59,0,81.36,32.38,23.15,29.2,13.53,20.29,11.23,6.75
8/17/2020,564.62,0,81.16,33.12,27.08,34.33,14.32,23.3,8.41,7.47
8/16/2020,588.1,0,81.18,17.69,26.74,32.83,16.93,24.15,9.81,7.6
8/15/2020,601.39,0,81.1,23.94,27.4,34.11,16.37,24.83,7.93,7.87
8/14/2020,603.61,0,81.18,25.88,26.53,32.55,17.09,24.51,10.18,7.74
8/13/2020,616.99,0,81.31,19.94,25.18,31.4,15.45,23.24,11.02,7.8
8/12/2020,620.61,0,81.38,22.56,24.62,30.36,15.19,22.34,10.11,7.93
8/11/2020,608.76,0,81.44,25.31,25.59,30.33,16.97,23.08,9.03,7.86
8/10/2020,582.01,0,81.35,23.81,28.19,34.07,17.04,24.65,6.76,7.75
8/9/2020,571.75,0,81.23,29.56,27.93,34.73,15.19,23.85,6.97,7.54
8/8/2020,564.1,0,81.26,30.88,25.44,30.97,15.58,22.55,10.58,7.36
8/7/2020,570.88,0,81.33,24.38,27.23,34.01,16.18,24.01,9.77,7.61
8/6/2020,549.29,0,81.27,29.94,26.62,32.94,15.03,23.61,8.74,7.55
8/5/2020,598.55,0,81.26,39,23.65,28.63,14.19,21.02,11.16,7.86
8/4/2020,611.13,0,81.25,25.19,24.93,29.61,16.55,22.61,10.51,7.79
8/3/2020,603.2,0,81.24,18.19,27.06,32.55,15.82,24.3,6.33,8.25
8/2/2020,588.16,0,81.34,22.38,28.43,34.52,16.63,25.19,4.14,8.07
8/1/2020,421.66,0,81.38,35,26.69,31.04,14.58,22.79,4.88,6.47
7/31/2020,572.26,0,81.56,30,26.26,30.72,16.76,23.13,8.62,7.67
7/30/2020,609.5,0,81.56,26.44,26.64,32.25,16.46,24.19,8.93,8.11
7/29/2020,613.82,0,81.63,25.12,26.48,31.44,17.8,24.23,9.93,8.23
7/28/2020,604.7,0,81.68,22.06,27.62,32.49,17.33,25.04,7.7,8.24
7/27/2020,613.35,0,81.76,24,27.81,32.4,18.69,25.2,7.54,8.22
7/26/2020,598.71,0,81.79,24.12,29.26,34.1,18.12,26.15,7.12,7.98
7/25/2020,590.84,0,81.72,26.81,28.63,33.96,17.61,25.78,7.88,7.79
7/24/2020,601.84,0,81.61,28.56,27.09,31.76,17.52,24.54,9.89,8.06
7/23/2020,604.01,0,81.43,17,28.98,34.57,16.76,25.72,6.19,8.61
7/22/2020,613.49,0,81.39,20.06,27.17,33,15.7,24.47,6.68,8.71
7/21/2020,615.6,0,81.39,22.44,26.36,30.95,17.98,24.08,9.64,8.42
7/20/2020,622.23,0,81.47,19.56,25.94,30.93,17.01,23.98,10.43,8.47
7/19/2020,614.58,0,81.6,22,26.23,31.24,16.7,23.87,8.79,8.5
7/18/2020,609.35,0,81.51,30.75,27.08,31.4,16.65,23.83,7.78,8.43
7/17/2020,585.25,0,81.32,36.81,27.31,31.23,15.5,23.37,7.15,7.89
7/16/2020,589.93,0,81.28,30.56,28.55,32.57,17.78,24.54,7.15,7.76
7/15/2020,509.34,0,81.41,22.12,29.92,33.48,19.22,26.15,6.01,6.59
7/14/2020,493.15,0,81.24,26,29.45,33.51,17.49,25.73,5.02,6.12
7/13/2020,543.15,0,81.15,28,26.84,30.99,15.68,23.44,6.15,7.76
7/12/2020,607.68,0,81.32,28.88,24.74,28.73,15.65,21.94,8.42,8.25
7/11/2020,594.28,0,81.47,30,25.82,29.9,17.4,23.23,9.38,8.13
7/10/2020,610.26,0,81.48,24.81,25.83,30,16.18,23.43,8.6,8.44
7/9/2020,604.76,0,81.41,17.88,27.4,32.13,15.49,23.96,5.55,8.75
7/8/2020,575.6,0,81.39,19.38,28.07,32.76,14.68,24,3.92,7.97
7/7/2020,500.68,0,81.29,22.5,25.18,30.86,13.69,21.98,5.26,6.3
7/6/2020,592.19,0,81.14,25.31,23.51,28.04,13.31,20.62,8.71,8.25
7/5/2020,603.68,0,81.26,20.75,22.32,27.01,12.34,19.45,10.1,8.5
7/4/2020,571.31,0,81.45,15.56,24.33,29.56,14.8,21.24,10.3,7.86
7/3/2020,389.92,0,81.54,21.62,27.15,33.04,16.18,23.65,9.34,7.06
7/2/2020,454.28,0,81.5,20.06,28.28,34,17.15,24.67,9.3,7.39
7/1/2020,565.26,0,81.31,17.06,29.89,36.39,15.23,25.79,5.78,8.31
6/30/2020,563.14,0,81.07,14.88,28.84,35.51,15.17,24.66,5.08,7.98
6/29/2020,544.7,0,81.05,16.06,28.19,35.51,14.16,24.75,4.98,7.35
6/28/2020,541.2,0,81.47,27,24.81,30.45,12.7,20.62,8.74,7.77
6/27/2020,578.13,0,81.55,33.94,26.33,32,15.26,22.62,9.37,8.25
6/26/2020,582.99,0,81.54,15.75,28.25,33.3,16.46,25.23,6.16,8.7
6/25/2020,604.59,0,81.56,17.62,26.37,32.06,14.9,23.66,6.13,8.93
6/24/2020,590.05,0,81.73,26.12,27.08,31.23,16.46,23.61,7.04,8.6
6/23/2020,584.17,0,81.49,26.25,28.33,33.36,17.48,24.89,8.05,8.25
6/22/2020,518.18,0,81.03,12.75,31.65,37.53,21.01,29.29,4.55,7.88
6/21/2020,500.58,0,81.14,11.38,30.92,37.01,19.98,29.08,5.06,7.87
6/20/2020,537.47,0,81.38,12.88,30.7,36.76,17.4,26.95,4.48,8.11
6/19/2020,583.87,0,81.41,17.94,28.26,33.94,15.62,24.69,6.88,8.4
6/18/2020,593.59,0,81.36,19.31,27.76,33.06,15.69,24.05,6.98,8.66
6/17/2020,594.96,0,81.35,16.5,28.35,32.83,17.12,25.38,7.06,8.47
6/16/2020,573.25,0,81.36,13.94,31.2,36.85,19.7,28.02,5.27,8.16
6/15/2020,579.88,0,81.45,14.19,32.16,37.97,19.01,28.8,3.82,8.23
6/14/2020,586.51,0,81.45,14,29.93,37.15,15.7,26.9,4.24,8.61
6/13/2020,587.43,0,81.35,17.5,27.06,33.23,12.96,23.64,3.66,8.65
6/12/2020,603.62,0,81.45,20.06,24.12,29.63,12.37,21.05,5.83,8.61
6/11/2020,619.81,0,81.66,20.31,22.54,27.98,11.51,19.57,7.64,8.73
6/10/2020,614.97,0,81.83,20.88,22.68,28.12,11.93,19.67,8.2,8.73
6/9/2020,609.9,0,81.74,34.31,22.58,28.69,10.13,18.93,8.05,8.62
6/8/2020,593.24,0,81.52,45.44,22.89,28.74,11.3,19.05,8.84,8.22
6/7/2020,590.19,0,81.53,26.75,26.2,31.1,15.66,22.88,8.37,8.3
6/6/2020,540.23,0,81.77,22.62,27.71,33.21,17.26,25.23,7.05,8.35
6/5/2020,600.39,0,81.86,18.25,27.48,33.63,16.93,25.46,5.97,8.63
6/4/2020,586.99,0,81.7,18.5,27.67,34.58,18.93,26.35,5.1,8.29
6/3/2020,593.93,0,81.66,20.56,26.81,33.72,15.56,24.94,4.56,8.55
6/2/2020,598.3,0,81.7,20.38,26.32,33.11,14.55,23.59,4.44,8.46
6/1/2020,542.81,0,81.76,20,25.05,31.71,13.48,22.63,5.14,7.47
5/31/2020,617.51,0,81.78,20.31,23.09,30.22,11.73,21.23,5.64,9.08
5/30/2020,611.62,0,81.74,28.25,23.58,29.73,13.57,21.45,4.81,8.76
5/29/2020,624.95,0,81.78,33.69,23.05,29.16,12.65,21.23,5.8,8.72
5/28/2020,634.45,0,81.94,36.94,22.11,28.24,12.21,20.33,6.73,8.37
5/27/2020,625.52,0,82.13,35.62,21.96,27.75,12.78,20.21,7.31,8.48
5/26/2020,616.27,0,82.01,34.44,22.53,29.5,11.55,20.62,5.91,8.66
5/25/2020,620.37,0,82.04,32.19,21.96,28.45,12.09,20.19,6.44,8.53
5/24/2020,618.26,0,81.83,27,21.94,30.03,13.74,21.4,4.16,8.58
5/23/2020,626.44,0,81.73,28.5,20.5,29.23,8.28,19.13,4.16,8.92
5/22/2020,628.81,0,81.84,32.94,18.05,26.01,7.08,16.47,5.45,9
5/21/2020,607.79,0,81.89,48.19,17.4,22.55,9.39,15.12,5.25,6.39
5/20/2020,266.21,0.14,81.85,55.88,14.66,19.11,9.82,13.86,4.88,3.81
5/19/2020,375.61,0.29,81.81,51.06,18.38,24.53,9.23,16.89,3.71,6.3
5/18/2020,617.32,0,81.91,51.81,18.65,23.64,9.55,15.9,5,8.18
5/17/2020,634.11,0,81.82,40.62,18.4,25.24,9.21,17,3.92,8.46
5/16/2020,636.62,0,81.86,49.62,17.48,23.56,5.96,14.98,3.55,8.39
5/15/2020,642.88,0,81.87,49.75,16.69,22.12,5.74,13.87,4.29,8.48
5/14/2020,658.5,0,81.71,48.81,16.57,22.65,4.34,13.7,3.83,8.64
5/13/2020,534.24,0.03,81.48,55.75,16.55,21.71,7.74,14.26,4.57,7.07
5/12/2020,588.38,0.01,81.31,51.75,20.99,29,10.97,18.93,5.15,7.64
5/11/2020,605.06,0,81.62,36.75,21.45,29.86,14.87,21.76,3.13,7.32
5/10/2020,427.24,0,81.83,50,16.37,24.25,9.72,16.87,3.09,6.28
5/9/2020,626.04,0,81.81,41.5,18.89,25.98,8.45,17.3,3.19,8.16
5/8/2020,640.5,0,81.57,39.56,18.21,24.83,9.65,17.08,4.85,8.29
5/7/2020,632.13,0,81.45,41.88,20.83,27.12,14.72,20.06,5.69,7.77
5/6/2020,601.15,0,81.85,37.5,19.97,27.94,11.96,19.8,2.7,7.65
5/5/2020,633.94,0,82.1,37.69,18.14,25.61,11.01,18.06,3.76,8.25
5/4/2020,588.37,0.7,81.88,50.12,17.51,22.94,9.73,16.15,4.7,7.53
5/3/2020,487.14,1.38,81.63,51.69,18.14,24.91,10.22,17.3,3.84,5.68
5/2/2020,531.67,2,81.62,59.94,17.11,21.69,10.25,16.48,3.02,6.81
5/1/2020,615.44,0.3,81.67,65.81,17.14,22.51,8.33,15.37,5.15,7.08
4/30/2020,232.64,1.8,81.77,70.75,14.21,21.44,9.05,13.72,3.34,2.76
4/29/2020,559.28,0.17,81.74,53.12,17.4,22.76,9.01,16.06,3.73,7.09
4/28/2020,640.94,0.07,81.54,37.69,17.15,24.33,10.4,17.47,3.47,7.83
4/27/2020,532.01,0.04,81.41,44.19,18.35,25.08,12.69,18.16,6.14,6
4/26/2020,586.85,0,81.59,39,18.64,27.65,9.63,18.66,5.25,7.12
4/25/2020,646.39,0.03,81.64,48.94,17.62,25.24,10.15,17.76,4.84,7.35
4/24/2020,625.09,0.19,81.62,61.12,17.51,22.15,11.23,16.42,3.09,6.86
4/23/2020,261.42,0.71,81.51,71.94,15.77,19.89,7.76,14.43,3.31,4.57
4/22/2020,310.45,1.49,81.62,75.19,13.61,17.39,9.63,13.75,3.59,2.74
4/21/2020,552.52,0,81.77,58.69,17.18,21.7,9.02,16.11,2.35,6.19
4/20/2020,551.1,0,81.8,61.38,15.41,20.76,7.37,14.19,2.21,6.08
4/19/2020,480.3,0.59,81.69,71.5,13.37,16.16,7.5,11.28,1.81,5.06
4/18/2020,461.98,3.97,81.77,64.62,12.94,16.44,3.59,11.05,2.89,5.12
4/17/2020,678.52,0.02,81.64,57.56,14.14,18.88,5.53,11.76,2.73,7.18
4/16/2020,508.69,0.02,81.63,62.44,11.27,15.2,6.23,10.69,2.47,4.83
4/15/2020,612.18,0,81.94,59.62,11.12,17.65,-1.18,9.01,3.23,6.82
4/14/2020,442.64,31.26,81.75,80.25,8.62,12.73,1.11,7.58,4.52,5.44
4/13/2020,337.58,4.68,81.68,74.38,12.06,15.76,7.87,11.58,3.72,3.86
4/12/2020,304.35,1.76,81.69,73.94,15.22,21.47,9.01,14.38,7.57,3.87
4/11/2020,330.12,12.16,81.81,65.31,14.38,20.69,8.83,14.08,7.89,4.3
4/10/2020,283.51,1.73,81.84,73.06,11.01,15.8,3.34,10.83,6.59,3.26
4/9/2020,591.79,3.19,81.94,60.62,10.26,17.42,-2.59,7.55,4.55,6.13
4/8/2020,379.49,1.07,81.73,69.69,10.73,17.92,1.34,9.67,5.28,4.82
4/7/2020,573.89,0.01,81.88,48.44,11.76,19.84,4.46,11.01,2.95,5.81
4/6/2020,609.99,0.02,81.91,57.94,9.62,15.69,2.35,8.74,4.7,6.86
4/5/2020,515.18,0.02,81.79,56.94,11.64,19.95,4.9,11.21,5.41,5.35
4/4/2020,591.75,0.28,81.81,56.19,13.05,18.45,6.7,12.21,5.05,6.31
4/3/2020,359.15,0.53,81.72,57.19,12.01,18.42,5.75,12.1,4.24,4.53
4/2/2020,420.45,0,81.72,48.81,10,17.5,2.59,10.11,4.48,4.73
4/1/2020,671.5,0,81.88,47.69,8.74,15.53,0.36,8.03,3.61,7.35
3/31/2020,535.01,2.8,81.33,64.31,7.88,12.69,1.32,6.79,7.77,5.49
3/30/2020,241.28,10.94,81.03,86.31,7.84,10.42,2.41,7.54,6.44,1.91
3/29/2020,326.71,1.28,81.28,78.62,9.48,12.96,5.54,8.96,7.03,2.19
3/28/2020,658.23,0,81.78,57.62,9.77,15.4,1.14,8.43,3.55,6.3
3/27/2020,670.73,0,81.78,65.81,9.14,13.33,0.16,6.53,2.73,6.34
3/26/2020,489.79,0,81.68,71.94,8.8,12.18,-0.52,5.41,2.42,4.87
3/25/2020,330.03,0.22,81.45,75.12,7.6,10.17,0.07,4.33,1.95,3.38
3/24/2020,225.55,6.83,81.02,83.69,3.36,4.71,0.78,2.15,5.94,3.17
3/23/2020,241.49,18.32,80.75,73,10.32,12.54,1,8.5,6.74,3.09
3/22/2020,388.35,2.52,81.23,63.56,13.26,17.25,7.47,12,6.18,3.74
3/21/2020,464.85,0.3,81.47,46.94,11.87,19.8,3.27,12.08,4.2,5.22
3/20/2020,613.34,1.51,81.42,63.25,11.58,16.82,6.08,10.9,3.84,5.41
3/19/2020,225.65,0.01,81.57,58.62,13.23,17.58,7.72,12.05,4.79,3.1
3/18/2020,334.59,0.34,81.97,57.44,13.18,18.79,5.85,12.05,3.91,4.51
3/17/2020,574.97,0.04,82.03,57.06,11.88,17.83,4.16,11.06,2.54,4.96
3/16/2020,477.96,0.02,81.79,74.75,8.84,12.69,5.07,8.61,3.33,3.43
3/15/2020,279.29,0.01,81.64,58,10.3,15.01,5.3,9.56,3.95,3.46
3/14/2020,304.38,0,81.88,34.69,10.3,19.48,6.22,11.52,2.63,3.46
3/13/2020,628.4,0,82.05,29.56,7.65,17.83,1.33,9.45,3.05,6.41
3/12/2020,675.2,0,81.84,33.38,5.36,14.92,-3.74,5.01,4.46,6.71
3/11/2020,678.12,0,81.79,41.88,2.79,10.65,-4.96,1.87,5.52,6.67
3/10/2020,690.57,0,81.79,46.94,1.1,7.94,-6.81,-0.46,5.38,6.66
3/9/2020,575.28,0,81.66,46.38,3.89,8.61,-5.27,0.98,4.79,5.34
3/8/2020,429.24,0,81.75,38.75,5.08,12.9,-3.48,3.59,3.8,4.81
3/7/2020,676.03,0,81.85,46.56,4.04,11.43,-3.72,2.23,5.11,6.42
3/6/2020,675.2,2.36,81.71,39.5,4.8,14.44,-4.17,4.13,3.57,6.49
3/5/2020,665.16,0,81.72,53.88,3.12,10.57,-4.79,1.62,5.28,6.14
3/4/2020,267,0.58,81.47,75.25,2.8,5.51,-2.45,1.36,3.81,3.92
3/3/2020,616.91,0.01,81.33,51.56,6.5,12.26,-0.26,5.88,5.25,5.68
3/2/2020,463.4,0.01,81.44,44.31,8.42,16.26,3.05,9.48,5.57,4.47
3/1/2020,649.7,0,81.56,39.69,8.59,18.41,0.87,9.29,3.45,5.32
2/29/2020,668.73,0,81.59,38.81,7.28,17.16,0.42,8.09,2.84,6.04
2/28/2020,648.71,0,81.69,56.56,5.31,13.69,-3.88,4.37,2.96,5.98
2/27/2020,253.39,0.9,81.54,76.25,5.48,8.9,-2.67,3.85,3.44,4.09
2/26/2020,146.75,0.82,81.39,50.06,12.35,20.01,8.12,12.98,7.3,2.12
